ball_x,ball_y,ball_dx,ball_dy,paddle_y,action
-270.08,250.43,-2,2,-14.73,0
-270.6,250.96,-2,2,-14.73,0
-271.27,251.63,-2,2,-14.73,0
-271.98,252.33,-2,2,-14.73,0
-272.7,253.05,-2,2,-14.73,0
-273.2,253.56,-2,2,-14.73,0
-273.96,254.32,-2,2,-14.73,0
-274.49,254.84,-2,2,-14.73,0
-275.58,255.94,-2,2,-14.73,0
-276.07,256.43,-2,2,-14.73,0
-276.81,257.17,-2,2,-14.73,0
-277.31,257.67,-2,2,-14.73,0
-278.04,258.4,-2,2,-14.73,0
-278.6,258.95,-2,2,-14.73,0
-279.24,259.6,-2,2,-14.73,0
-279.9,260.26,-2,2,-14.73,0
-280.54,260.9,-2,2,-14.73,0
-280.99,261.35,-2,2,-14.73,0
-282.04,262.39,-2,2,-14.73,0
-282.73,263.08,-2,2,-14.73,0
-283.09,263.45,-2,2,-14.73,0
-283.82,264.17,-2,2,-14.73,0
-284.45,264.8,-2,2,-14.73,0
-285.18,265.53,-2,2,-14.73,0
-285.54,265.89,-2,2,-14.73,0
-286.02,266.38,-2,2,-14.73,0
-286.89,267.25,-2,2,-14.73,0
-287.53,267.88,-2,2,-14.73,0
-288.01,268.37,-2,2,-14.73,0
-288.76,269.11,-2,2,-14.73,0
-289.43,269.79,-2,2,-14.73,0
-290.28,270.64,-2,2,-14.73,0
-290.88,271.24,-2,2,-14.73,0
-291.53,271.89,-2,2,-14.73,0
-292.13,272.49,-2,2,-14.73,0
-292.78,273.14,-2,2,-14.73,0
-293.52,273.88,-2,2,-14.73,0
-294.17,274.53,-2,2,-14.73,0
-294.78,275.14,-2,2,-14.73,0
-295.5,275.86,-2,2,-14.73,0
-296.11,276.46,-2,2,-14.73,0
-296.53,276.88,-2,2,-14.73,0
-297.48,277.84,-2,2,-14.73,0
-298.05,278.41,-2,2,-14.73,0
-298.65,279.0,-2,2,-14.73,0
-299.3,279.66,-2,2,-14.73,0
-299.73,280.08,-2,2,-14.73,0
-300.59,280.95,-2,2,-14.73,0
-301.34,281.7,-2,2,-14.73,0
-301.91,282.27,-2,2,-14.73,0
-302.56,282.92,-2,2,-14.73,0
-303.05,283.4,-2,2,-14.73,0
-303.66,284.01,-2,2,-14.73,0
-304.6,284.96,-2,2,-14.73,0
-304.96,285.31,-2,2,-14.73,0
-305.56,285.92,-2,2,-14.73,0
-306.34,286.69,-2,2,-14.73,0
-306.87,287.22,-2,2,-14.73,0
-307.35,287.71,-2,2,-14.73,0
-308.06,288.42,-2,2,-14.73,0
-308.74,289.1,-2,2,-14.73,0
-309.17,289.53,-2,2,-14.73,0
-309.92,290.27,-2,2,-14.73,0
-310.58,289.34,-2,-2,-14.73,0
-310.94,288.97,-2,-2,-14.73,0
-311.85,288.07,-2,-2,-14.73,0
-312.5,287.42,-2,-2,-14.73,0
-313.06,286.86,-2,-2,-14.73,0
-313.49,286.43,-2,-2,-14.73,0
-314.0,285.92,-2,-2,-14.73,0
-314.89,285.03,-2,-2,-14.73,0
-315.22,284.7,-2,-2,-14.73,0
-315.94,283.97,-2,-2,-14.73,0
-316.74,283.18,-2,-2,-14.73,0
-317.15,282.77,-2,-2,-14.73,0
-317.71,282.21,-2,-2,-14.73,0
-318.27,281.64,-2,-2,-14.73,0
-319.12,280.8,-2,-2,-14.73,0
-319.72,280.19,-2,-2,-14.73,0
-320.39,279.53,-2,-2,-14.73,0
-321.13,278.79,-2,-2,-14.73,0
-321.67,278.25,-2,-2,-14.73,0
-322.28,277.64,-2,-2,-14.73,0
-322.74,277.18,-2,-2,-14.73,0
-323.47,276.45,-2,-2,-14.73,0
-323.85,276.07,-2,-2,-14.73,0
-324.33,275.59,-2,-2,-14.73,0
-324.93,274.99,-2,-2,-14.73,0
-325.29,274.63,-2,-2,-14.73,0
-326.03,273.88,-2,-2,-14.73,0
-326.42,273.49,-2,-2,-14.73,0
-327.11,272.81,-2,-2,-14.73,0
-327.42,272.49,-2,-2,-14.73,0
-328.13,271.78,-2,-2,-14.73,0
-328.49,271.42,-2,-2,-14.73,0
-328.97,270.95,-2,-2,-14.73,0
-329.58,270.34,-2,-2,-14.73,0
-330.44,269.48,-2,-2,-14.73,0
-329.28,268.75,2,-2,-14.73,0
-328.71,268.19,2,-2,-14.73,0
-328.08,267.56,2,-2,-14.73,0
-327.3,266.78,2,-2,-14.73,0
-326.97,266.45,2,-2,-14.73,0
-326.11,265.59,2,-2,-14.73,0
-325.19,264.66,2,-2,-14.73,0
-324.87,264.35,2,-2,-14.73,0
-324.34,263.82,2,-2,-14.73,0
-323.52,262.99,2,-2,-14.73,0
-323.09,262.57,2,-2,-14.73,0
-322.36,261.84,2,-2,-14.73,0
-321.76,261.24,2,-2,-14.73,0
-321.43,260.9,2,-2,-14.73,0
-320.77,260.25,2,-2,-14.73,0
-320.17,259.65,2,-2,-14.73,0
-319.52,258.99,2,-2,-14.73,0
-318.99,258.47,2,-2,-14.73,0
-318.24,257.72,2,-2,-14.73,0
-317.88,257.36,2,-2,-14.73,0
-317.32,256.79,2,-2,-14.73,0
-316.46,255.93,2,-2,-14.73,0
-315.86,255.33,2,-2,-14.73,0
-314.95,254.42,2,-2,-14.73,0
-314.1,253.57,2,-2,-14.73,0
-313.44,252.92,2,-2,-14.73,0
-312.81,252.29,2,-2,-14.73,0
-312.22,251.69,2,-2,-14.73,0
-311.48,250.95,2,-2,-14.73,0
-310.87,250.35,2,-2,-14.73,0
-310.2,249.68,2,-2,-14.73,0
-309.5,248.97,2,-2,-14.73,0
-308.81,248.29,2,-2,-14.73,0
-308.09,247.56,2,-2,-14.73,0
-307.42,246.89,2,-2,-14.73,0
-306.69,246.17,2,-2,-14.73,0
-306.06,245.54,2,-2,-14.73,0
-305.32,244.79,2,-2,-14.73,0
-304.59,244.07,2,-2,-14.73,0
-303.99,243.47,2,-2,-14.73,0
-303.15,242.62,2,-2,-14.73,0
-302.52,242.0,2,-2,-14.73,0
-302.03,241.51,2,-2,-14.73,0
-301.16,240.64,2,-2,-14.73,0
-300.76,240.24,2,-2,-14.73,0
-300.05,239.53,2,-2,-14.73,0
-299.71,239.19,2,-2,-14.73,0
-298.83,238.3,2,-2,-14.73,0
-298.25,237.73,2,-2,-14.73,0
-297.41,236.89,2,-2,-14.73,0
-296.83,236.3,2,-2,-14.73,0
-296.09,235.56,2,-2,-14.73,0
-295.49,234.97,2,-2,-14.73,0
-294.89,234.37,2,-2,-14.73,0
-294.25,233.73,2,-2,-14.73,0
-293.89,233.36,2,-2,-14.73,0
-293.16,232.63,2,-2,-14.73,0
-292.43,231.91,2,-2,-14.73,0
-292.11,231.59,2,-2,-14.73,0
-291.43,230.91,2,-2,-14.73,0
-290.95,230.42,2,-2,-14.73,0
-290.34,229.82,2,-2,-14.73,0
-289.86,229.34,2,-2,-14.73,0
-289.07,228.54,2,-2,-14.73,0
-288.57,228.04,2,-2,-14.73,0
-288.15,227.63,2,-2,-14.73,0
-287.53,227.01,2,-2,-14.73,0
-287.16,226.64,2,-2,-14.73,0
-286.7,226.18,2,-2,-14.73,0
-286.12,225.59,2,-2,-14.73,0
-285.64,225.11,2,-2,-14.73,0
-284.92,224.4,2,-2,-14.73,0
-284.18,223.65,2,-2,-14.73,0
-283.85,223.32,2,-2,-14.73,0
-283.03,222.5,2,-2,-14.73,0
-282.35,221.83,2,-2,-14.73,0
-281.67,221.15,2,-2,-14.73,0
-280.94,220.42,2,-2,-14.73,0
-280.19,219.66,2,-2,-14.73,0
-279.87,219.35,2,-2,-14.73,0
-279.35,218.83,2,-2,-14.73,0
-278.75,218.23,2,-2,-14.73,0
-278.39,217.87,2,-2,-14.73,0
-277.63,217.1,2,-2,-14.73,0
-277.26,216.74,2,-2,-14.73,0
-276.37,215.84,2,-2,-14.73,0
-275.76,215.24,2,-2,-14.73,0
-275.04,214.52,2,-2,-14.73,0
-274.65,214.13,2,-2,-14.73,0
-273.87,213.35,2,-2,-14.73,0
-273.18,212.66,2,-2,-14.73,0
-272.53,212.0,2,-2,-14.73,0
-272.17,211.64,2,-2,-14.73,0
-271.42,210.9,2,-2,-14.73,0
-270.68,210.16,2,-2,-14.73,0
-270.37,209.85,2,-2,-14.73,0
-269.62,209.1,2,-2,-14.73,0
-269.03,208.5,2,-2,-14.73,0
-268.29,207.76,2,-2,-14.73,0
-267.54,207.02,2,-2,-14.73,0
-267.06,206.54,2,-2,-14.73,0
-266.46,205.94,2,-2,-14.73,0
-265.98,205.45,2,-2,-14.73,0
-265.2,204.68,2,-2,-14.73,0
-264.65,204.13,2,-2,-14.73,0
-264.15,203.63,2,-2,-14.73,0
-263.53,203.01,2,-2,-14.73,0
-262.95,202.42,2,-2,-14.73,0
-262.4,201.88,2,-2,-14.73,0
-261.56,201.03,2,-2,-14.73,0
-260.93,200.41,2,-2,-14.73,0
-260.57,200.05,2,-2,-14.73,0
-259.92,199.39,2,-2,-14.73,0
-259.47,198.95,2,-2,-14.73,0
-258.86,198.34,2,-2,-14.73,0
-258.47,197.95,2,-2,-14.73,0
-257.74,197.22,2,-2,-14.73,0
-257.34,196.81,2,-2,-14.73,0
-256.62,196.1,2,-2,-14.73,0
-256.13,195.61,2,-2,-14.73,0
-255.51,194.99,2,-2,-14.73,0
-254.72,194.2,2,-2,-14.73,0
-254.36,193.83,2,-2,-14.73,0
-253.75,193.23,2,-2,-14.73,0
-252.87,192.35,2,-2,-14.73,0
-252.04,191.51,2,-2,-14.73,0
-251.52,191.0,2,-2,-14.73,0
-251.03,190.5,2,-2,-14.73,0
-250.54,190.01,2,-2,-14.73,0
-250.05,189.53,2,-2,-14.73,0
-249.3,188.77,2,-2,-14.73,0
-248.45,187.92,2,-2,-14.73,0
-247.78,187.26,2,-2,-14.73,0
-247.26,186.73,2,-2,-14.73,0
-246.73,186.2,2,-2,-14.73,0
-246.2,185.68,2,-2,-14.73,0
-245.23,184.7,2,-2,-14.73,0
-244.46,183.93,2,-2,-14.73,0
-243.74,183.22,2,-2,-14.73,0
-243.32,182.8,2,-2,-14.73,0
-242.53,182.01,2,-2,-14.73,0
-242.1,181.58,2,-2,-14.73,0
-241.48,180.96,2,-2,-14.73,0
-240.94,180.42,2,-2,-14.73,0
-240.14,179.62,2,-2,-14.73,0
-239.82,179.3,2,-2,-14.73,0
-239.33,178.81,2,-2,-14.73,0
-238.6,178.08,2,-2,-14.73,0
-238.24,177.71,2,-2,-14.73,0
-237.52,177.0,2,-2,-14.73,0
-237.14,176.61,2,-2,-14.73,0
-236.28,175.75,2,-2,-14.73,0
-235.87,175.35,2,-2,-14.73,0
-235.37,174.85,2,-2,-14.73,0
-234.57,174.05,2,-2,-14.73,0
-234.25,173.73,2,-2,-14.73,0
-233.51,172.99,2,-2,-14.73,0
-233.16,172.63,2,-2,-14.73,0
-232.2,171.68,2,-2,-14.73,0
-231.8,171.28,2,-2,-14.73,0
-231.31,170.78,2,-2,-14.73,0
-230.64,170.12,2,-2,-14.73,0
-230.25,169.73,2,-2,-14.73,0
-229.36,168.84,2,-2,-14.73,0
-229.0,168.47,2,-2,-14.73,0
-228.35,167.83,2,-2,-14.73,0
-227.78,167.25,2,-2,-14.73,0
-227.3,166.78,2,-2,-14.73,0
-226.69,166.17,2,-2,-14.73,0
-225.93,165.41,2,-2,-14.73,0
-225.32,164.8,2,-2,-14.73,0
-224.72,164.2,2,-2,-14.73,0
-223.98,163.46,2,-2,-14.73,0
-223.33,162.81,2,-2,-14.73,0
-222.92,162.4,2,-2,-14.73,0
-222.29,161.77,2,-2,-14.73,0
-221.53,161.0,2,-2,-14.73,0
-220.53,160.01,2,-2,-14.73,0
-219.97,159.45,2,-2,-14.73,0
-219.62,159.09,2,-2,-14.73,0
-219.01,158.48,2,-2,-14.73,0
-218.35,157.83,2,-2,-14.73,0
-217.46,156.94,2,-2,-14.73,0
-215.5,154.97,2,-2,-14.73,0
-215.07,154.54,2,-2,-14.73,0
-214.44,153.91,2,-2,-14.73,0
-213.86,153.33,2,-2,-14.73,0
-213.05,152.53,2,-2,-14.73,0
-212.55,152.03,2,-2,-14.73,0
-212.07,151.55,2,-2,-14.73,0
-211.59,151.06,2,-2,-14.73,0
-211.1,150.58,2,-2,-14.73,0
-210.58,150.05,2,-2,-14.73,0
-210.07,149.55,2,-2,-14.73,0
-209.26,148.74,2,-2,-14.73,0
-208.73,148.2,2,-2,-14.73,0
-208.22,147.7,2,-2,-14.73,0
-207.45,146.93,2,-2,-14.73,0
-206.74,146.21,2,-2,-14.73,0
-205.57,145.05,2,-2,-14.73,0
-204.61,144.09,2,-2,-14.73,0
-204.22,143.7,2,-2,-14.73,0
-203.21,142.69,2,-2,-14.73,0
-202.73,142.2,2,-2,-14.73,0
-202.19,141.66,2,-2,-14.73,0
-201.3,140.77,2,-2,-14.73,0
-200.94,140.42,2,-2,-14.73,0
-200.34,139.82,2,-2,-14.73,0
-199.61,139.09,2,-2,-14.73,0
-199.22,138.7,2,-2,-14.73,0
-198.33,137.81,2,-2,-14.73,0
-197.78,137.25,2,-2,-14.73,0
-197.11,136.59,2,-2,-14.73,0
-196.63,136.1,2,-2,-14.73,0
-195.75,135.22,2,-2,-14.73,0
-195.39,134.86,2,-2,-14.73,0
-194.73,134.21,2,-2,-14.73,0
-194.23,133.71,2,-2,-14.73,0
-193.51,132.99,2,-2,-14.73,0
-193.01,132.49,2,-2,-14.73,0
-192.4,131.87,2,-2,-14.73,0
-191.91,131.39,2,-2,-14.73,0
-191.3,130.78,2,-2,-14.73,0
-190.82,130.3,2,-2,-14.73,0
-190.12,129.6,2,-2,-14.73,0
-189.55,129.03,2,-2,-14.73,0
-188.91,128.38,2,-2,-14.73,0
-188.18,127.66,2,-2,-14.73,0
-187.56,127.04,2,-2,-14.73,0
-187.11,126.59,2,-2,-14.73,0
-186.63,126.11,2,-2,-14.73,0
-185.57,125.05,2,-2,-14.73,0
-185.14,124.62,2,-2,-14.73,0
-184.33,123.81,2,-2,-14.73,0
-183.77,123.25,2,-2,-14.73,0
-183.01,122.49,2,-2,-14.73,0
-182.7,122.17,2,-2,-14.73,0
-182.16,121.64,2,-2,-14.73,0
-181.45,120.93,2,-2,-14.73,0
-181.09,120.57,2,-2,-14.73,0
-180.45,119.93,2,-2,-14.73,0
-179.82,119.3,2,-2,-14.73,0
-179.34,118.81,2,-2,-14.73,0
-178.71,118.18,2,-2,-14.73,0
-178.1,117.57,2,-2,-14.73,0
-177.45,116.93,2,-2,-14.73,0
-176.58,116.06,2,-2,-14.73,0
-175.86,115.33,2,-2,-14.73,0
-175.51,114.99,2,-2,-14.73,0
-174.54,114.01,2,-2,-14.73,0
-174.18,113.66,2,-2,-14.73,0
-173.33,112.81,2,-2,-14.73,0
-172.65,112.13,2,-2,-14.73,0
-172.02,111.49,2,-2,-14.73,0
-171.41,110.89,2,-2,-14.73,0
-170.78,110.25,2,-2,-14.73,0
-170.01,109.49,2,-2,-14.73,0
-169.37,108.85,2,-2,-14.73,0
-169.04,108.52,2,-2,-14.73,0
-168.48,107.96,2,-2,-14.73,0
-167.92,107.4,2,-2,-14.73,0
-167.28,106.75,2,-2,-14.73,0
-166.78,106.25,2,-2,-14.73,0
-166.29,105.77,2,-2,-14.73,0
-165.41,104.89,2,-2,-14.73,0
-164.78,104.25,2,-2,-14.73,0
-164.41,103.89,2,-2,-14.73,0
-163.84,103.31,2,-2,-14.73,0
-163.36,102.84,2,-2,-14.73,0
-162.73,102.21,2,-2,-14.73,0
-162.23,101.71,2,-2,-14.73,0
-161.46,100.94,2,-2,-14.73,0
-160.98,100.46,2,-2,-14.73,0
-160.6,100.08,2,-2,-14.73,0
-160.1,99.58,2,-2,-14.73,0
-159.63,99.11,2,-2,-14.73,0
-158.91,98.39,2,-2,-14.73,0
-158.29,97.77,2,-2,-14.73,0
-157.89,97.36,2,-2,-14.73,0
-157.33,96.81,2,-2,-14.73,0
-156.84,96.31,2,-2,-14.73,0
-156.23,95.71,2,-2,-14.73,0
-155.87,95.34,2,-2,-14.73,0
-154.98,94.46,2,-2,-14.73,0
-154.58,94.06,2,-2,-14.73,0
-154.1,93.58,2,-2,-14.73,0
-153.24,92.72,2,-2,-14.73,0
-152.92,92.4,2,-2,-14.73,0
-152.22,91.7,2,-2,-14.73,0
-151.83,91.31,2,-2,-14.73,0
-151.23,90.71,2,-2,-14.73,0
-150.78,90.26,2,-2,-14.73,0
-150.02,89.5,2,-2,-14.73,0
-149.66,89.14,2,-2,-14.73,0
-148.74,88.22,2,-2,-14.73,0
-148.42,87.89,2,-2,-14.73,0
-147.77,87.25,2,-2,-14.73,0
-147.14,86.61,2,-2,-14.73,0
-146.73,86.21,2,-2,-14.73,0
-145.88,85.35,2,-2,-14.73,0
-145.17,84.64,2,-2,-14.73,0
-144.75,84.22,2,-2,-14.73,0
-144.14,83.62,2,-2,-14.73,0
-143.27,82.75,2,-2,-14.73,0
-142.45,81.93,2,-2,-14.73,0
-142.12,81.6,2,-2,-14.73,0
-141.28,80.75,2,-2,-14.73,0
-140.94,80.42,2,-2,-14.73,0
-140.22,79.69,2,-2,-14.73,0
-139.55,79.03,2,-2,-14.73,0
-139.19,78.67,2,-2,-14.73,0
-138.22,77.7,2,-2,-14.73,0
-137.48,76.95,2,-2,-14.73,0
-136.9,76.38,2,-2,-14.73,0
-136.32,75.8,2,-2,-14.73,0
-135.61,75.09,2,-2,-14.73,0
-134.96,74.44,2,-2,-14.73,0
-134.62,74.1,2,-2,-14.73,0
-133.88,73.36,2,-2,-14.73,0
-133.52,73.0,2,-2,-14.73,0
-132.9,72.38,2,-2,-14.73,0
-132.19,71.67,2,-2,-14.73,0
-131.83,71.31,2,-2,-14.73,0
-131.23,70.7,2,-2,-14.73,0
-130.81,70.29,2,-2,-14.73,0
-130.2,69.68,2,-2,-14.73,0
-129.48,68.96,2,-2,-14.73,0
-129.14,68.61,2,-2,-14.73,0
-128.53,68.01,2,-2,-14.73,0
-128.16,67.64,2,-2,-14.73,0
-127.12,66.6,2,-2,-14.73,0
-126.35,65.82,2,-2,-14.73,0
-125.74,65.22,2,-2,-14.73,0
-125.06,64.54,2,-2,-14.73,0
-124.21,63.69,2,-2,-14.73,0
-123.59,63.07,2,-2,-14.73,0
-123.19,62.67,2,-2,-14.73,0
-122.33,61.81,2,-2,-14.73,0
-121.74,61.22,2,-2,-14.73,0
-121.26,60.74,2,-2,-14.73,0
-120.64,60.12,2,-2,-14.73,0
-119.85,59.33,2,-2,-14.73,0
-119.22,58.7,2,-2,-14.73,0
-118.86,58.34,2,-2,-14.73,0
-117.96,57.44,2,-2,-14.73,0
-117.36,56.84,2,-2,-14.73,0
-116.98,56.46,2,-2,-14.73,0
-116.33,55.81,2,-2,-14.73,0
-115.86,55.34,2,-2,-14.73,0
-114.99,54.46,2,-2,-14.73,0
-114.6,54.07,2,-2,-14.73,0
-113.82,53.3,2,-2,-14.73,0
-113.14,52.62,2,-2,-14.73,0
-112.42,51.9,2,-2,-14.73,0
-111.78,51.25,2,-2,-14.73,0
-111.29,50.77,2,-2,-14.73,0
-110.64,50.11,2,-2,-14.73,0
-110.19,49.66,2,-2,-14.73,0
-109.34,48.81,2,-2,-14.73,0
-108.76,48.23,2,-2,-14.73,0
-108.17,47.65,2,-2,-14.73,0
-107.29,46.77,2,-2,-14.73,0
-106.92,46.4,2,-2,-14.73,0
-106.27,45.75,2,-2,-14.73,0
-105.3,44.78,2,-2,-14.73,0
-104.89,44.37,2,-2,-14.73,0
-104.0,43.47,2,-2,-14.73,0
-103.64,43.11,2,-2,-14.73,0
-102.99,42.47,2,-2,-14.73,0
-102.48,41.96,2,-2,-14.73,0
-101.47,40.95,2,-2,-14.73,0
-101.11,40.59,2,-2,-14.73,0
-100.23,39.71,2,-2,-14.73,0
-99.56,39.04,2,-2,-14.73,0
-99.08,38.56,2,-2,-14.73,0
-98.08,37.55,2,-2,-14.73,0
-97.34,36.82,2,-2,-14.73,0
-96.74,36.22,2,-2,-14.73,0
-95.84,35.32,2,-2,-14.73,0
-95.16,34.64,2,-2,-14.73,0
-94.74,34.21,2,-2,-14.73,0
-94.15,33.63,2,-2,-14.73,0
-93.43,32.9,2,-2,-14.73,0
-93.01,32.48,2,-2,-14.73,0
-92.16,31.64,2,-2,-14.73,0
-91.59,31.06,2,-2,-14.73,0
-91.09,30.57,2,-2,-14.73,0
-90.47,29.94,2,-2,-14.73,0
-89.48,28.96,2,-2,-14.73,0
-88.83,28.31,2,-2,-14.73,0
-88.19,27.66,2,-2,-14.73,0
-87.61,27.09,2,-2,-14.73,0
-87.1,26.58,2,-2,-14.73,0
-86.35,25.83,2,-2,-14.73,0
-85.68,25.16,2,-2,-14.73,0
-85.07,24.55,2,-2,-14.73,0
-84.27,23.75,2,-2,-14.73,0
-83.91,23.38,2,-2,-14.73,0
-82.96,22.43,2,-2,-14.73,0
-82.55,22.03,2,-2,-14.73,0
-81.56,21.03,2,-2,-14.73,0
-80.9,20.37,2,-2,-14.73,0
-80.28,19.76,2,-2,-14.73,0
-79.86,19.34,2,-2,-14.73,0
-79.36,18.83,2,-2,-14.73,0
-78.75,18.23,2,-2,-14.73,0
-78.23,17.71,2,-2,-14.73,0
-77.39,16.86,2,-2,-14.73,0
-76.76,16.24,2,-2,-14.73,0
-76.01,15.48,2,-2,-14.73,0
-75.26,14.74,2,-2,-14.73,0
-74.39,13.86,2,-2,-14.73,0
-73.78,13.26,2,-2,-14.73,0
-72.97,12.45,2,-2,-14.73,0
-72.43,11.9,2,-2,-14.73,0
-71.7,11.18,2,-2,-14.73,0
-71.21,10.69,2,-2,-14.73,0
-70.77,10.25,2,-2,-14.73,0
-70.22,9.7,2,-2,-14.73,0
-69.35,8.83,2,-2,-14.73,0
-68.86,8.34,2,-2,-14.73,0
-68.13,7.61,2,-2,-14.73,0
-67.65,7.13,2,-2,-14.73,0
-66.96,6.43,2,-2,-14.73,0
-66.44,5.92,2,-2,-14.73,0
-65.74,5.22,2,-2,-14.73,0
-64.92,4.4,2,-2,-14.73,0
-64.54,4.01,2,-2,-14.73,0
-63.69,3.17,2,-2,-14.73,0
-63.05,2.53,2,-2,-14.73,0
-62.35,1.83,2,-2,-14.73,0
-61.58,1.05,2,-2,-14.73,0
-60.96,0.44,2,-2,-14.73,0
-60.34,-0.18,2,-2,-14.73,0
-59.86,-0.67,2,-2,-14.73,0
-59.1,-1.43,2,-2,-14.73,0
-58.47,-2.05,2,-2,-14.73,0
-58.07,-2.45,2,-2,-14.73,0
-57.25,-3.27,2,-2,-14.73,0
-56.77,-3.75,2,-2,-14.73,0
-56.01,-4.51,2,-2,-14.73,0
-55.52,-5.01,2,-2,-14.73,0
-55.03,-5.49,2,-2,-14.73,0
-54.48,-6.04,2,-2,-14.73,0
-53.71,-6.81,2,-2,-14.73,0
-53.12,-7.41,2,-2,-14.73,0
-52.4,-8.13,2,-2,-14.73,0
-51.88,-8.65,2,-2,-14.73,0
-51.26,-9.26,2,-2,-14.73,0
-50.88,-9.64,2,-2,-14.73,0
-50.02,-10.5,2,-2,-14.73,0
-49.34,-11.18,2,-2,-14.73,0
-48.73,-11.79,2,-2,-14.73,0
-47.95,-12.57,2,-2,-14.73,0
-47.53,-12.99,2,-2,-14.73,0
-46.73,-13.8,2,-2,-14.73,0
-45.94,-14.59,2,-2,-14.73,0
-45.09,-15.43,2,-2,-14.73,0
-44.47,-16.05,2,-2,-14.73,0
-43.99,-16.54,2,-2,-14.73,0
-43.32,-17.2,2,-2,-14.73,0
-42.98,-17.54,2,-2,-14.73,0
-41.99,-18.54,2,-2,-14.73,0
-41.24,-19.28,2,-2,-14.73,0
-40.52,-20.0,2,-2,-14.73,0
-39.88,-20.65,2,-2,-14.73,0
-39.39,-21.13,2,-2,-14.73,0
-38.79,-21.74,2,-2,-14.73,0
-38.07,-22.46,2,-2,-14.73,0
-37.42,-23.1,2,-2,-14.73,0
-36.82,-23.71,2,-2,-14.73,0
-36.07,-24.45,2,-2,-14.73,0
-35.31,-25.21,2,-2,-14.73,0
-34.99,-25.53,2,-2,-14.73,0
-34.42,-26.1,2,-2,-14.73,0
-33.3,-27.22,2,-2,-14.73,0
-32.89,-27.63,2,-2,-14.73,0
-32.16,-28.36,2,-2,-14.73,0
-31.51,-29.01,2,-2,-14.73,0
-30.9,-29.62,2,-2,-14.73,0
-30.3,-30.22,2,-2,-14.73,0
-29.73,-30.79,2,-2,-14.73,0
-29.07,-31.45,2,-2,-14.73,0
-28.31,-32.21,2,-2,-14.73,0
-27.82,-32.71,2,-2,-14.73,0
-27.3,-33.23,2,-2,-14.73,0
-26.56,-33.97,2,-2,-14.73,0
-25.95,-34.58,2,-2,-14.73,0
-25.54,-34.99,2,-2,-14.73,0
-24.96,-35.56,2,-2,-14.73,0
-24.33,-36.2,2,-2,-14.73,0
-23.56,-36.96,2,-2,-14.73,0
-22.72,-37.8,2,-2,-14.73,0
-22.0,-38.53,2,-2,-14.73,0
-21.27,-39.25,2,-2,-14.73,0
-20.56,-39.96,2,-2,-14.73,0
-19.87,-40.65,2,-2,-14.73,0
-19.5,-41.03,2,-2,-14.73,0
-18.89,-41.64,2,-2,-14.73,0
-18.24,-42.28,2,-2,-14.73,0
-17.58,-42.94,2,-2,-14.73,0
-16.97,-43.55,2,-2,-14.73,0
-16.33,-44.19,2,-2,-14.73,0
-15.91,-44.61,2,-2,-14.73,0
-15.28,-45.25,2,-2,-14.73,0
-14.8,-45.72,2,-2,-14.73,0
-14.19,-46.33,2,-2,-14.73,0
-13.56,-46.97,2,-2,-14.73,0
-12.89,-47.63,2,-2,-14.73,0
-12.25,-48.27,2,-2,-14.73,0
-11.6,-48.92,2,-2,-14.73,0
-11.0,-49.53,2,-2,-14.73,0
-10.32,-50.2,2,-2,-14.73,0
-9.55,-50.97,2,-2,-14.73,0
-9.03,-51.5,2,-2,-14.73,0
-8.18,-52.34,2,-2,-14.73,0
-7.79,-52.73,2,-2,-14.73,0
-6.94,-53.59,2,-2,-14.73,0
-6.51,-54.01,2,-2,-14.73,0
-5.74,-54.79,2,-2,-14.73,0
-5.32,-55.21,2,-2,-14.73,0
-4.5,-56.03,2,-2,-14.73,0
-3.98,-56.55,2,-2,-14.73,0
-3.33,-57.19,2,-2,-14.73,0
-2.92,-57.6,2,-2,-14.73,0
-2.2,-58.32,2,-2,-14.73,0
-1.8,-58.72,2,-2,-14.73,0
-1.08,-59.45,2,-2,-14.73,0
-0.34,-60.18,2,-2,-14.73,0
0.02,-60.54,2,-2,-14.73,0
0.64,-61.16,2,-2,-14.73,0
1.37,-61.89,2,-2,-14.73,0
2.02,-62.54,2,-2,-14.73,0
2.75,-63.27,2,-2,-14.73,0
3.15,-63.67,2,-2,-14.73,0
3.87,-64.4,2,-2,-14.73,0
4.47,-65.0,2,-2,-14.73,0
4.96,-65.48,2,-2,-14.73,0
5.48,-66.0,2,-2,-14.73,0
6.32,-66.85,2,-2,-14.73,0
6.73,-67.26,2,-2,-14.73,0
7.44,-67.97,2,-2,-14.73,0
7.96,-68.49,2,-2,-14.73,0
8.82,-69.35,2,-2,-14.73,0
9.41,-69.93,2,-2,-14.73,0
10.06,-70.59,2,-2,-14.73,0
10.72,-71.25,2,-2,-14.73,0
11.08,-71.61,2,-2,-14.73,0
11.73,-72.26,2,-2,-14.73,0
12.31,-72.83,2,-2,-14.73,0
12.92,-73.44,2,-2,-14.73,0
13.78,-74.3,2,-2,-14.73,0
14.48,-75.0,2,-2,-14.73,0
14.8,-75.32,2,-2,-14.73,0
15.41,-75.93,2,-2,-14.73,0
15.93,-76.45,2,-2,-14.73,0
16.39,-76.92,2,-2,-14.73,0
16.88,-77.4,2,-2,-14.73,0
17.49,-78.02,2,-2,-14.73,0
17.86,-78.39,2,-2,-14.73,0
18.59,-79.11,2,-2,-14.73,0
